frame_idx,time_s,time_of_day,count,density,cx_std,cy_std,avg_box_area,risk
1260,50.4,17.83,3,0.2,146.13251867202075,10.755926046023786,0.02182055148676184,Normal
1290,51.6,18.07,4,0.3,130.39786331957032,9.516001852774112,0.026856196867183994,Normal
1320,52.8,18.3,3,0.2,75.23137245587095,8.37549462151973,0.03766369920827452,Normal
1350,54.0,18.53,6,0.5,140.33863645007077,11.868128087062878,0.021651721039744228,Normal
1380,55.2,18.77,4,0.3,181.35829989652592,43.54444949307818,0.02277448664232409,Normal
1410,56.4,19.0,6,0.5,134.2725499163827,79.47598988849975,0.023827910002834005,Normal
1440,57.6,19.24,4,0.3,71.61315224108279,43.94775666222932,0.030244083611539165,Normal
1470,58.8,19.47,5,0.4,164.09826395783796,9.633818306907044,0.02787555687238333,Normal
1500,60.0,19.7,3,0.2,189.32067165169127,13.378686271517699,0.02932804527469022,Normal
1530,61.2,19.94,4,0.3,130.6743893959747,9.725128001490829,0.020178800675130348,Normal
0,0.0,8.0,1,0.1,0.0,0.0,0.0011546730474329696,Normal
30,1.2,8.28,0,0.0,0.0,0.0,0.0,Normal
60,2.4,8.56,2,0.2,4.73919677734375,2.9284286499023438,0.0011178524448468249,Normal
90,3.6,8.83,11,0.9,145.5161449807514,6.838145214516564,0.00915814883388466,Busy
120,4.8,9.11,7,0.6,144.46638094121252,12.430303891915418,0.01433874526491396,Normal
150,6.0,9.39,9,0.8,131.38579428945667,15.694219060325214,0.016442575326748213,Normal
180,7.2,9.67,11,0.9,145.02977055156674,13.435143237603445,0.01663200104751654,Busy
210,8.4,9.94,8,0.7,133.82314502116265,11.814235372690554,0.01765527211544828,Normal
240,9.6,10.22,7,0.6,111.7180916674442,11.787060513478249,0.01847634670432948,Normal
270,10.8,10.5,1,0.1,0.0,0.0,0.02176789108302293,Normal
300,12.0,10.78,7,0.6,192.94385937443698,41.1886246129521,0.0231903024046136,Normal
330,13.2,11.05,7,0.6,198.67382727193697,48.67819996593474,0.026622171094187606,Normal
360,14.4,11.33,3,0.2,132.37694843569275,5.948502019965272,0.033550174281897875,Normal
390,15.6,11.61,6,0.5,211.77093010603426,27.250631253317234,0.021887243375170645,Normal
420,16.8,11.89,1,0.1,0.0,0.0,0.0439797201164573,Normal
450,18.0,12.16,1,0.1,0.0,0.0,0.05457588510573693,Normal
480,19.2,12.44,0,0.0,0.0,0.0,0.0,Normal
510,20.4,12.72,2,0.2,221.33832550048828,47.554311364889145,0.03120453159145277,Normal
540,21.6,13.0,9,0.8,85.96878978301453,68.53820946223891,0.00481411606697742,Normal
570,22.8,13.27,22,1.8,181.05651813225046,68.70710119069032,0.0028188512685747304,Busy
600,24.0,13.55,17,1.4,189.83540673554913,87.61271122995333,0.0026960129750797962,Busy
630,25.2,13.83,22,1.8,187.22359578813598,79.37779222360768,0.003293422707812088,Busy
660,26.4,14.11,25,2.1,203.080092472579,76.70494739132675,0.003188707383389182,Busy
690,27.6,14.38,14,1.2,256.58479995469025,49.096617470648205,0.0815895288222144,Busy
720,28.8,14.66,14,1.2,213.55721251707175,55.31483949898018,0.1107889767845246,Busy
750,30.0,14.94,13,1.1,251.54956216808665,65.14467108803804,0.11368121731045397,Busy
780,31.2,15.22,10,0.8,206.53843152897934,57.185699343216335,0.10768083687820539,Normal
810,32.4,15.49,16,1.3,188.67356686671542,56.685893192391106,0.09130779547921535,Busy
840,33.6,15.77,11,0.9,234.66570430316386,44.73098305814612,0.11786518166372018,Busy
870,34.8,16.05,12,1.0,190.80123151693118,54.53223255428943,0.11860062862704797,Busy
900,36.0,16.33,2,0.2,34.27057647705078,3.0975189208984375,0.021149340555552953,Normal
930,37.2,16.6,7,0.6,188.17536159116113,29.45563989400954,0.02117461828364862,Normal
960,38.4,16.88,8,0.7,165.5393806847612,28.48445225069021,0.0225661502021299,Normal
990,39.6,17.16,3,0.2,58.47384394598677,34.66939991056458,0.02252032097293309,Normal
1020,40.8,17.44,5,0.4,165.77907738777128,39.98241993469584,0.026024624519818698,Normal
1050,42.0,17.71,4,0.3,116.32613852579341,25.697336046903022,0.01882262423124235,Normal
1080,43.2,17.99,17,1.4,250.9173153424404,29.084061521216945,0.043429730169840336,Busy
1110,44.4,18.27,18,1.5,228.63813369447078,38.02986029599924,0.04417606616950129,Busy
1140,45.6,18.55,11,0.9,208.82670362067662,25.81026304662867,0.052226351978749454,Busy
1170,46.8,18.82,14,1.2,240.43077255226007,31.462105820952857,0.03947990746402439,Busy
1200,48.0,19.1,12,1.0,215.9758436614288,33.702346345016096,0.051601486996637774,Busy
1230,49.2,19.38,16,1.3,206.51902611694393,30.89993632577957,0.04705231346372269,Busy
1260,50.4,19.66,14,1.2,223.68533444130313,23.34099325273511,0.04508242678143553,Busy
1290,51.6,19.94,16,1.3,199.71567064980238,36.23952654564695,0.0434578163197675,Busy
0,0.0,8.0,0,0.0,0.0,0.0,0.0,Normal
30,1.2,8.07,0,0.0,0.0,0.0,0.0,Normal
60,2.4,8.14,0,0.0,0.0,0.0,0.0,Normal
90,3.6,8.22,0,0.0,0.0,0.0,0.0,Normal
120,4.8,8.29,1,0.1,0.0,0.0,0.3584302832222232,Normal
150,6.0,8.36,2,0.2,181.83864736557007,70.78619956970215,0.2038691211701078,Normal
180,7.2,8.43,2,0.2,250.82129669189453,11.10362434387207,0.3138800488559049,Normal
210,8.4,8.5,3,0.2,237.2098828916697,7.341855825116848,0.39012120084384067,Normal
240,9.6,8.57,11,0.9,200.02034435996688,49.89255352327758,0.08020944675346998,Busy
270,10.8,8.65,4,0.3,195.1450521132106,24.023111189152825,0.23678258146889614,Normal
300,12.0,8.72,10,0.8,215.08510047796577,54.0611776538261,0.11540509609443378,Normal
330,13.2,8.79,1,0.1,0.0,0.0,0.6021692208367795,Normal
360,14.4,8.86,2,0.2,119.76552638411522,78.07270205020905,0.33975601083881346,Normal
390,15.6,8.93,3,0.2,147.7919669940687,22.696993958124402,0.40033520030776,Normal
420,16.8,9.0,3,0.2,148.64508196624396,38.54090265851781,0.3910913452816128,Normal
450,18.0,9.08,2,0.2,179.8000076264143,0.3013015389442444,0.5176030054123554,Normal
480,19.2,9.15,13,1.1,169.64580029157347,46.85906416818232,0.058722206301982875,Busy
510,20.4,9.22,12,1.0,166.42463281872236,49.075475691721955,0.06842064446321829,Busy
540,21.6,9.29,9,0.8,147.6881258354205,23.08527505566806,0.10024568177879634,Normal
570,22.8,9.36,15,1.2,206.26636006564536,49.01556708228251,0.0837090127502966,Busy
600,24.0,9.44,10,0.8,199.25871856150746,32.279702400410294,0.06765464190654846,Normal
630,25.2,9.51,11,0.9,195.29902753741538,31.925275904144577,0.06891513503206523,Busy
660,26.4,9.58,10,0.8,176.41130673952185,42.55304788790316,0.07131156942659882,Normal
690,27.6,9.65,11,0.9,159.80722403035819,34.46234091619818,0.0667003868122464,Busy
720,28.8,9.72,9,0.8,178.93975242393458,33.033280711201016,0.07275939737426373,Normal
750,30.0,9.79,15,1.2,243.926597200236,27.53313926514963,0.04373147124239953,Busy
780,31.2,9.87,15,1.2,220.738403618901,28.430942609591586,0.04739413927994273,Busy
810,32.4,9.94,13,1.1,219.54188046867534,23.077214989453015,0.04061601345174035,Busy
840,33.6,10.01,14,1.2,215.81881225982013,18.54382832029672,0.03602862720855165,Busy
870,34.8,10.08,9,0.8,143.10048295799157,57.69133953398458,0.07340170293920903,Normal
900,36.0,10.15,12,1.0,210.1204562603903,60.353852030948694,0.051789816277076614,Busy
930,37.2,10.22,6,0.5,154.90045699764906,69.48887563545071,0.07302886356753335,Normal
960,38.4,10.3,12,1.0,168.3654045639201,36.96214061625786,0.04044468757771204,Busy
990,39.6,10.37,9,0.8,178.5734614440628,49.17348071929243,0.04152263330541012,Normal
1020,40.8,10.44,8,0.7,185.08704714939913,56.411067485875506,0.12276658613347806,Normal
1050,42.0,10.51,5,0.4,195.3148414170747,56.30805934076862,0.18601215971687712,Normal
1080,43.2,10.58,13,1.1,202.14974109014398,38.67634702501047,0.06840652627222121,Busy
1110,44.4,10.65,7,0.6,148.6171146223176,41.549484068808695,0.14607603542698167,Normal
1140,45.6,10.73,9,0.8,192.20203299475796,34.343688095175786,0.07617775443918524,Normal
1170,46.8,10.8,9,0.8,144.16362629140198,61.84016086929,0.10106299184293902,Normal
1200,48.0,10.87,7,0.6,127.85424808859626,52.48801795434036,0.13557540622758574,Normal
1230,49.2,10.94,11,0.9,214.05102871518991,64.79360426980423,0.07631355144765727,Busy
1260,50.4,11.01,9,0.8,167.496862736906,70.02583033753776,0.10844003975700373,Normal
1290,51.6,11.09,7,0.6,141.40644170998672,64.44802220627149,0.12905734344207095,Normal
1320,52.8,11.16,18,1.5,176.09521723455174,13.515145585764452,0.01448018977789117,Busy
1350,54.0,11.23,13,1.1,127.82215445228113,10.375302064885641,0.011885711727379573,Busy
1380,55.2,11.3,21,1.8,160.16355213953645,8.715317385232899,0.008206698652089565,Busy
1410,56.4,11.37,17,1.4,131.6196289887209,7.995798547880755,0.0088668945402536,Busy
1440,57.6,11.44,19,1.6,157.20332354140115,8.100490162217948,0.007222639603363393,Busy
1470,58.8,11.52,17,1.4,199.00668066402335,7.036387902676604,0.007436180815914748,Busy
1500,60.0,11.59,21,1.8,204.8316240803577,6.636176244753401,0.005447185943832086,Busy
1530,61.2,11.66,3,0.2,191.89875713657756,62.715348015400835,0.2692490502858191,Normal
1560,62.4,11.73,3,0.2,194.57799760857333,61.37069945068494,0.2585252907487147,Normal
1590,63.6,11.8,3,0.2,191.42824159823033,62.57403838614066,0.24977572277111126,Normal
1620,64.8,11.87,3,0.2,162.16514455474658,63.35637489995096,0.25438090134330904,Normal
1650,66.0,11.95,3,0.2,158.46202136109272,60.575654695645774,0.241506785360376,Normal
1680,67.2,12.02,3,0.2,126.80413648425646,67.52603708952634,0.2655243958131486,Normal
1710,68.4,12.09,3,0.2,122.21075012521258,60.933028527277166,0.25763235956004793,Normal
1740,69.6,12.16,3,0.2,122.65777961328061,62.772292078506254,0.24875105336922346,Normal
1770,70.8,12.23,1,0.1,0.0,0.0,0.17386567486624577,Normal
1800,72.0,12.31,1,0.1,0.0,0.0,0.177262874013616,Normal
1830,73.2,12.38,1,0.1,0.0,0.0,0.20590859177348697,Normal
1860,74.4,12.45,2,0.2,117.73040962219238,8.528701782226562,0.15757369926679063,Normal
1890,75.6,12.52,2,0.2,115.94396591186523,0.6225509643554688,0.16498384127777574,Normal
1920,76.8,12.59,2,0.2,117.40469360351562,5.174571990966797,0.15261680843010314,Normal
1950,78.0,12.66,2,0.2,121.77011299133301,10.98917007446289,0.18597220423216262,Normal
1980,79.2,12.74,22,1.8,185.56408193272597,41.11355957483922,0.033440305656977545,Busy
2010,80.4,12.81,18,1.5,243.04903076331416,43.270214063863946,0.0338655877434986,Busy
2040,81.6,12.88,15,1.2,251.79332940721827,44.48202618882215,0.03786654916704857,Busy
2070,82.8,12.95,14,1.2,207.79463408457775,52.398175787878564,0.037997655523480105,Busy
2100,84.0,13.02,16,1.3,217.4139340607058,57.0800853285845,0.034681764507544774,Busy
2130,85.2,13.09,15,1.2,226.79867539861132,44.813352630568446,0.04092680165929874,Busy
2160,86.4,13.17,22,1.8,135.24573054021562,10.841892604944826,0.014777040924132227,Busy
2190,87.6,13.24,14,1.2,136.88511082836735,8.424993110251567,0.012146426726099979,Busy
2220,88.8,13.31,16,1.3,149.8917364210466,6.520720378545844,0.008193818265777275,Busy
2250,90.0,13.38,14,1.2,197.83064701002885,4.505530788340485,0.008786527204156984,Busy
2280,91.2,13.45,12,1.0,128.9970645156345,4.56341913428839,0.009364135098619157,Busy
2310,92.4,13.53,15,1.2,125.51471783305695,10.352803011527042,0.013453354061382887,Busy
2340,93.6,13.6,20,1.7,138.52608998565242,7.882419491399512,0.008835867333762048,Busy
2370,94.8,13.67,19,1.6,161.53772911614823,4.687290140232723,0.007880100369096811,Busy
2400,96.0,13.74,13,1.1,167.88966028020366,6.4311510438879305,0.01597202844599176,Busy
2430,97.2,13.81,24,2.0,212.31500575595598,9.191742534469174,0.011074680153964012,Busy
2460,98.4,13.88,14,1.2,141.58460450120958,16.15270509571057,0.012249087946252405,Busy
2490,99.6,13.96,15,1.2,167.44665863938104,12.919924234627942,0.022697637832655986,Busy
2520,100.8,14.03,21,1.8,156.64087912369607,12.207523238641626,0.010787639889698681,Busy
2550,102.0,14.1,15,1.2,181.8343731249305,15.309902235362344,0.013343569904314144,Busy
2580,103.2,14.17,10,0.8,167.34769272587982,13.047055433766786,0.01527217328092828,Normal
2610,104.4,14.24,11,0.9,231.36783095807945,22.641097778539123,0.027057721035028088,Busy
2640,105.6,14.31,8,0.7,125.43824487521084,23.390414190111507,0.029193400488299062,Normal
2670,106.8,14.39,12,1.0,156.29001769982375,24.241802120469774,0.042851192150250295,Busy
2700,108.0,14.46,14,1.2,189.43197211424103,22.98584436021428,0.0342421034318803,Busy
2730,109.2,14.53,11,0.9,212.1048688823304,19.900100938230782,0.04458830765116216,Busy
2760,110.4,14.6,8,0.7,213.13647574367633,23.17612214731413,0.04635004476517679,Normal
2790,111.6,14.67,9,0.8,227.60456164048875,21.98064919784242,0.042674190477023845,Normal
2820,112.8,14.75,14,1.2,231.80610701727633,28.68759565862864,0.02668887979039963,Busy
2850,114.0,14.82,21,1.8,227.09093722593116,27.95463171076039,0.019758889625245454,Busy
2880,115.2,14.89,16,1.3,239.51447070261713,25.485667872527294,0.02198969610464699,Busy
2910,116.4,14.96,15,1.2,225.55586660088446,29.67621516791893,0.022481002376106007,Busy
2940,117.6,15.03,16,1.3,254.77023815724218,38.06953375328288,0.023677329494930836,Busy
2970,118.8,15.1,13,1.1,236.82780352690995,34.90067595786039,0.0250413068036653,Busy
3000,120.0,15.18,17,1.4,234.36643475841518,30.69713977356031,0.027427583457859086,Busy
3030,121.2,15.25,18,1.5,209.42271558612336,31.538744154556884,0.021739036524902684,Busy
3060,122.4,15.32,12,1.0,243.00610573319332,34.26504419730964,0.027354431546319818,Busy
3090,123.6,15.39,15,1.2,167.583028921419,49.574563571542406,0.02392357690582608,Busy
3120,124.8,15.46,17,1.4,143.62865868665875,42.9846004631988,0.019959410550949814,Busy
3150,126.0,15.53,14,1.2,164.46855565631492,48.12539820104001,0.021880938235100986,Busy
3180,127.2,15.61,18,1.5,160.17793771225206,37.613031293585,0.01980503126304785,Busy
3210,128.4,15.68,16,1.3,159.76673442111206,39.861797773140374,0.020689606113724404,Busy
3240,129.6,15.75,16,1.3,173.7763020740456,45.888598933227506,0.020655659414655806,Busy
3270,130.8,15.82,18,1.5,174.1018415480997,50.374210761519485,0.024179757046527632,Busy
3300,132.0,15.89,15,1.2,218.13311620455005,9.341320124636114,0.018147877909889313,Busy
3330,133.2,15.96,10,0.8,165.60239378660603,13.981229165263661,0.02614089953300246,Normal
3360,134.4,16.04,8,0.7,158.28534802266645,15.868338596393691,0.02996581848228289,Normal
3390,135.6,16.11,13,1.1,246.47825451596435,16.132589101797304,0.01992573621629346,Busy
3420,136.8,16.18,9,0.8,200.39321097399022,17.003729756180885,0.029545134417580738,Normal
3450,138.0,16.25,16,1.3,231.95723370864707,14.41853418181381,0.024663327318209968,Busy
3480,139.2,16.32,16,1.3,237.49958607243906,16.450914195679292,0.019517845033872067,Busy
3510,140.4,16.4,17,1.4,248.77928849827424,11.534944409283318,0.019249458405102674,Busy
3540,141.6,16.47,16,1.3,214.67339974750269,9.462343867524629,0.023318629349566196,Busy
3570,142.8,16.54,23,1.9,153.0853466155923,13.218890446233635,0.0171031424161548,Busy
3600,144.0,16.61,12,1.0,188.80752584281402,67.45587547048952,0.04577348268378395,Busy
3630,145.2,16.68,17,1.4,192.17205826127076,50.15325619268188,0.04284729106270368,Busy
3660,146.4,16.75,15,1.2,205.82865142674913,62.00282049281077,0.05597585004866506,Busy
3690,147.6,16.83,13,1.1,206.5075667469413,53.933300077878144,0.043991931476726,Busy
3720,148.8,16.9,11,0.9,166.76358369866034,46.56942597823499,0.053744332601950086,Busy
3750,150.0,16.97,1,0.1,0.0,0.0,0.5996722360592246,Normal
3780,151.2,17.04,2,0.2,99.270263671875,3.9836812019348145,0.36799404246158524,Normal
3810,152.4,17.11,2,0.2,139.5976219177246,19.221552848815918,0.3672900041285936,Normal
3840,153.6,17.18,2,0.2,141.81024932861328,20.866236209869385,0.3867848748360369,Normal
3870,154.8,17.26,2,0.2,147.54847717285156,17.630332946777344,0.36486930750563334,Normal
3900,156.0,17.33,2,0.2,121.81099510192871,16.82824993133545,0.36060332864402395,Normal
3930,157.2,17.4,2,0.2,129.89371871948242,14.402334213256836,0.3643159586065087,Normal
3960,158.4,17.47,2,0.2,131.6432647705078,22.282424926757812,0.38279894989750574,Normal
3990,159.6,17.54,2,0.2,127.9000415802002,21.659063816070557,0.38203219878605715,Normal
4020,160.8,17.62,0,0.0,0.0,0.0,0.0,Normal
4050,162.0,17.69,16,1.3,249.30633421017478,40.43651825913777,0.04850081727001077,Busy
4080,163.2,17.76,17,1.4,230.93188245328756,34.755681700193016,0.04806709011902171,Busy
4110,164.4,17.83,21,1.8,234.9156282851549,36.47661490979894,0.03772311497757539,Busy
4140,165.6,17.9,14,1.2,225.44158959919997,34.613816312305815,0.04725761977366399,Busy
4170,166.8,17.97,14,1.2,193.50799327615076,46.536969291747155,0.04552097328615768,Busy
4200,168.0,18.05,16,1.3,236.54335632846212,46.4460908107027,0.0430924222929341,Busy
4230,169.2,18.12,1,0.1,0.0,0.0,0.6541374644767266,Normal
4260,170.4,18.19,4,0.3,124.38274279184199,40.40036294543978,0.20468499948955501,Normal
4290,171.6,18.26,4,0.3,225.30771732820136,20.85942015707994,0.2983053149490448,Normal
4320,172.8,18.33,2,0.2,84.881103515625,20.13510513305664,0.3938176265805507,Normal
4350,174.0,18.4,3,0.2,131.44670748083456,30.58686220061559,0.25693922529780666,Normal
4380,175.2,18.48,2,0.2,68.25472354888916,36.44563102722168,0.3327332219747064,Normal
4410,176.4,18.55,4,0.3,83.43741390202939,42.615643248075294,0.16884281164763404,Normal
4440,177.6,18.62,4,0.3,90.23070191091861,35.1308718150844,0.2007265556010332,Normal
4470,178.8,18.69,3,0.2,93.90954688604202,39.26168317720561,0.25234171410255457,Normal
4500,180.0,18.76,4,0.3,65.28832611910889,38.99003794652498,0.18395288564422338,Normal
4530,181.2,18.84,11,0.9,185.21053482278478,24.627319248923023,0.06437367257685736,Busy
4560,182.4,18.91,11,0.9,237.05433571232956,30.3664629575206,0.07259839751722387,Busy
4590,183.6,18.98,11,0.9,270.98735913149426,28.707797164679235,0.07130006022612546,Busy
4620,184.8,19.05,15,1.2,269.56822669375487,30.189137412372247,0.05486437589691069,Busy
4650,186.0,19.12,11,0.9,221.5611498767355,27.283328111783565,0.06990186101166766,Busy
4680,187.2,19.19,12,1.0,285.02630410220627,28.644526430889865,0.0658989267832386,Busy
4710,188.4,19.27,12,1.0,276.7580795884202,33.51193635953946,0.0738778654476014,Busy
4740,189.6,19.34,11,0.9,283.3250856177686,34.36562658503633,0.07107432468998778,Busy
4770,190.8,19.41,11,0.9,255.39458670244153,33.23640601327842,0.07118527243918063,Busy
4800,192.0,19.48,12,1.0,268.16801154822195,31.206068645799803,0.06467933233118531,Busy
4830,193.2,19.55,12,1.0,251.84053784432774,33.10810755884898,0.0717863836354632,Busy
4860,194.4,19.62,10,0.8,248.0628341400024,44.85051311821503,0.07925125824605148,Normal
4890,195.6,19.7,9,0.8,257.3890064096148,36.70975402187148,0.09192306002083403,Normal
4920,196.8,19.77,16,1.3,249.88637523594437,20.99518848108205,0.046450725977353224,Busy
4950,198.0,19.84,11,0.9,214.96326094924177,22.13686582931905,0.08503187242880614,Busy
4980,199.2,19.91,10,0.8,259.6262982859017,29.447386294573175,0.1008702320863624,Normal
5010,200.4,19.98,0,0.0,0.0,0.0,0.0,Normal
0,0.0,8.0,0,0.0,0.0,0.0,0.0,Normal
30,1.25125,9.68,0,0.0,0.0,0.0,0.0,Normal
60,2.5025,11.36,0,0.0,0.0,0.0,0.0,Normal
90,3.7537499999999997,13.05,0,0.0,0.0,0.0,0.0,Normal
120,5.005,14.73,0,0.0,0.0,0.0,0.0,Normal
150,6.25625,16.41,0,0.0,0.0,0.0,0.0,Normal
180,7.507499999999999,18.09,0,0.0,0.0,0.0,0.0,Normal
210,8.75875,19.78,0,0.0,0.0,0.0,0.0,Normal
0,0.0,8.0,16,1.3,132.5680658598784,36.99509936437794,0.0013237348119695804,Busy
30,1.25125,10.81,25,2.1,147.923087984921,40.845437801019024,0.0017970723705940863,Busy
60,2.5025,13.62,14,1.2,183.23304584880913,55.46267757874298,0.001864738272308389,Busy
90,3.7537499999999997,16.44,15,1.2,111.59728200107294,30.529607088345525,0.0017409191299202764,Busy
120,5.005,19.25,6,0.5,135.2517006261502,46.49711146206153,0.0011485802203799315,Normal
0,0.0,8.0,14,1.2,167.17622480184144,102.0252624731946,0.0028506502936166585,Busy
30,1.2512512512512513,8.7,15,1.2,220.13608552840566,86.43720161000469,0.0029665427275651518,Busy
60,2.5025025025025025,9.4,22,1.8,210.80861853823717,122.90588402560104,0.0038178615087836078,Busy
90,3.7537537537537538,10.11,18,1.5,190.2899010798827,123.73682879076937,0.004702745217296937,Busy
120,5.005005005005005,10.81,21,1.8,217.7720301484824,149.83352504808747,0.0054706681678379585,Busy
150,6.256256256256257,11.51,15,1.2,162.2696634833157,111.7823350852454,0.005424105144379464,Busy
180,7.5075075075075075,12.21,10,0.8,181.72448783348486,129.2258230439533,0.004248346122516163,Normal
210,8.75875875875876,12.91,15,1.2,189.54820140811208,141.1393729705784,0.004510297233138624,Busy
240,10.01001001001001,13.61,12,1.0,186.15475206075496,152.73257052390053,0.005399236584498953,Busy
270,11.26126126126126,14.32,9,0.8,162.31910798118125,169.76531929549844,0.004084882240742008,Normal
300,12.512512512512513,15.02,12,1.0,192.80947596154832,125.67582262310947,0.005724428968093927,Busy
330,13.763763763763764,15.72,9,0.8,205.40175454105201,70.66248631047623,0.006353151649832518,Normal
360,15.015015015015015,16.42,11,0.9,184.0832459266783,110.68886619617916,0.006996818683830154,Busy
390,16.266266266266268,17.12,18,1.5,144.0341309229465,166.2514814720325,0.004961646842602966,Busy
420,17.51751751751752,17.82,15,1.2,153.23788797722463,139.93557521085975,0.003992912832636165,Busy
450,18.76876876876877,18.53,14,1.2,179.66122116165738,116.0578239761543,0.0032541367595999016,Busy
480,20.02002002002002,19.23,5,0.4,128.22582056407794,71.71270699498332,0.0027247847788220056,Normal
510,21.27127127127127,19.93,4,0.3,237.9765859808268,11.938226946720453,0.0018353085843861654,Normal
0,0.0,8.0,10,0.8,202.72747933807872,63.525283652248916,0.06955090570813244,Normal
30,1.2,8.82,4,0.3,200.03616638848357,17.11202714649549,0.051166210528095835,Normal
60,2.4,9.65,6,0.5,199.2400767329572,44.063246463171545,0.05205341664349746,Normal
90,3.6,10.47,11,0.9,211.5967326573148,46.63895076263931,0.05242003170213396,Busy
120,4.8,11.3,13,1.1,224.27421771570872,66.86147701160668,0.060471606664253726,Busy
150,6.0,12.12,7,0.6,187.17463453230766,61.31633935790517,0.04609352485196537,Normal
180,7.2,12.94,5,0.4,239.132775906896,55.03674729501111,0.05695418866363108,Normal
210,8.4,13.77,11,0.9,224.46588872389074,84.37058574101897,0.06796779247173815,Busy
240,9.6,14.59,9,0.8,242.99425637300945,60.92045912178566,0.061173838113951905,Normal
270,10.8,15.41,8,0.7,214.31428694098568,36.26625357597513,0.04857314997407099,Normal
300,12.0,16.24,9,0.8,212.59280671100166,47.720936139451915,0.062068200560657115,Normal
330,13.2,17.06,12,1.0,217.1286162910799,43.703692726181494,0.05371894347697574,Busy
360,14.4,17.89,5,0.4,178.34998446417785,31.824828197563704,0.061749127881978824,Normal
390,15.6,18.71,4,0.3,156.54841872091123,13.030103345549689,0.09142917487569367,Normal
420,16.8,19.53,9,0.8,154.61718729878265,62.40799971258658,0.06812974781602188,Normal
0,0.0,8.0,15,1.2,222.91876815080934,23.662000724136362,0.01853964198681291,Busy
30,1.25125,9.31,13,1.1,192.37909545250423,29.42281562008433,0.027377274625717752,Busy
60,2.5025,10.63,18,1.5,197.9192892059365,25.668158568024882,0.028945351137854305,Busy
90,3.7537499999999997,11.94,16,1.3,251.0916159856962,34.82699363988828,0.037586013981808004,Busy
120,5.005,13.26,20,1.7,162.653566620257,22.471394570261424,0.024711606587159717,Busy
150,6.25625,14.57,14,1.2,152.5779454047954,20.128192857058636,0.025462511989044173,Busy
180,7.507499999999999,15.88,16,1.3,126.13645288922022,23.042068057156904,0.024575104589550444,Busy
210,8.75875,17.2,15,1.2,138.06677929620471,17.822404574792195,0.015955287612588243,Busy
240,10.01,18.51,15,1.2,121.05369528180672,8.988478155468496,0.009531140367632765,Busy
270,11.261249999999999,19.82,11,0.9,195.70677090935334,30.941057562309137,0.011223791422008751,Busy
0,0.0,8.0,21,1.8,186.01031522093018,2.4273658332957657,0.005883060752366598,Busy
30,1.0010000000000001,8.59,20,1.7,186.64434487641833,2.136786618351467,0.005631516824527413,Busy
60,2.0020000000000002,9.17,19,1.6,184.2745365450996,1.9419396526518689,0.005468403601612694,Busy
90,3.003,9.76,20,1.7,179.55429248953456,2.1168368533461206,0.00548672015817529,Busy
120,4.0040000000000004,10.34,21,1.8,164.87583992499427,2.9815288770932193,0.0057032223424930495,Busy
150,5.005,10.93,22,1.8,188.6873215642626,3.2762211845507765,0.00567765074174547,Busy
180,6.006,11.51,22,1.8,187.08376771862024,2.7997563618301364,0.005608219671818949,Busy
210,7.007000000000001,12.1,25,2.1,199.9032326882106,3.298916182819157,0.005475246226534928,Busy
240,8.008000000000001,12.68,24,2.0,177.9386477467588,2.4485046771340784,0.0057981009222210595,Busy
270,9.009,13.27,21,1.8,183.88839678631714,2.434709959556172,0.005648642777754119,Busy
300,10.01,13.85,22,1.8,184.20071624291202,2.489947056297504,0.005427888442928354,Busy
330,11.011000000000001,14.44,22,1.8,176.52025384763357,1.6856129036856264,0.005486641486734164,Busy
360,12.012,15.02,19,1.6,170.21499878274506,2.243853196558121,0.005732899785811265,Busy
390,13.013,15.61,23,1.9,166.8542769453805,1.8416188341397226,0.005360297092988437,Busy
420,14.014000000000001,16.2,22,1.8,179.52210251873382,1.5735416382589023,0.005811421437789917,Busy
450,15.015,16.78,26,2.2,171.47044830334036,1.7629347647187232,0.005291477117388143,Critical
480,16.016000000000002,17.37,22,1.8,179.023362559483,1.9727918944500218,0.005303429564113717,Busy
510,17.017,17.95,24,2.0,180.26803810994224,1.8491145691105038,0.005336194586834485,Busy
540,18.018,18.54,22,1.8,189.26108066711313,5.029959018188791,0.005854555838993971,Busy
570,19.019000000000002,19.12,23,1.9,165.50278752046918,2.0387493443341933,0.005587356591815525,Busy
600,20.02,19.71,28,2.3,168.65231626465604,2.2744252687350186,0.005873472580480849,Critical
0,0.0,8.0,20,1.7,206.89552099512503,100.01234970823995,0.04749849982183442,Busy
30,1.0010000000000001,8.41,19,1.6,191.85247855283794,92.19211308960651,0.045002655668799026,Busy
60,2.0020000000000002,8.83,18,1.5,196.21776212589847,85.94111983163008,0.04517486632513791,Busy
90,3.003,9.24,20,1.7,204.5603633844694,84.69833921175152,0.03824887138386299,Busy
120,4.0040000000000004,9.66,23,1.9,233.7639449844901,91.638883565403,0.04211919003553173,Busy
150,5.005,10.07,18,1.5,190.05164870008142,74.24799642437793,0.04214242986130425,Busy
180,6.006,10.49,21,1.8,181.06076053968795,90.76141674090547,0.03717801641715519,Busy
210,7.007000000000001,10.9,19,1.6,186.58081391116306,77.63331704890078,0.04189765718709846,Busy
240,8.008000000000001,11.31,14,1.2,164.45382203927525,65.0688817905672,0.036803583663854327,Busy
270,9.009,11.73,16,1.3,223.01414817551301,67.8219352698285,0.029401736272531294,Busy
